kind	x	y	z	block	meta	extra
block	11	18	20	planks	1	-1
block	11	18	21	planks	1	-1
block	11	18	22	stone_brick_stairs	3	-1
block	12	18	15	stone_brick_stairs	1	-1
block	12	18	16	stone_brick_stairs	1	-1
block	12	18	17	stone_brick_stairs	1	-1
block	12	18	18	stone_brick_stairs	1	-1
block	12	18	19	stone_brick_stairs	1	-1
block	12	18	20	stone_brick_stairs	1	-1
block	12	18	21	stone_brick_stairs	1	-1
block	13	18	3	stone_brick_stairs	0	-1
block	13	18	4	stone_brick_stairs	0	-1
block	13	18	5	stone_brick_stairs	0	-1
block	13	18	6	stone_brick_stairs	0	-1
block	13	18	7	stone_brick_stairs	0	-1
block	13	18	8	stone_brick_stairs	0	-1
block	13	18	9	stone_brick_stairs	0	-1
block	14	18	3	planks	1	-1
block	14	18	4	planks	1	-1
block	14	18	5	planks	1	-1
block	14	18	6	planks	1	-1
block	14	18	7	planks	1	-1
block	14	18	8	planks	1	-1
block	14	18	9	planks	1	-1
block	14	18	10	stone_brick_stairs	3	-1
block	14	18	15	planks	1	-1
block	14	18	16	planks	1	-1
block	14	18	17	planks	1	-1
block	15	18	3	planks	1	-1
block	15	18	9	planks	1	-1
block	15	18	10	stone_brick_stairs	3	-1
block	15	18	14	planks	1	-1
block	15	18	15	planks	1	-1
block	15	18	17	planks	1	-1
block	15	18	18	planks	1	-1
block	16	18	3	planks	1	-1
block	16	18	9	planks	1	-1
block	16	18	10	stone_brick_stairs	1	-1
block	16	18	13	planks	1	-1
block	16	18	15	planks	1	-1
block	16	18	19	planks	1	-1
block	17	18	3	planks	1	-1
spawner	17	18	6	witch_spawner	0	-1
block	17	18	9	planks	1	-1
block	17	18	10	stone_brick_stairs	3	-1
block	17	18	12	planks	1	-1
block	17	18	13	planks	1	-1
block	17	18	15	planks	1	-1
block	17	18	19	planks	1	-1
block	17	18	20	planks	1	-1
block	18	18	3	planks	1	-1
block	18	18	9	planks	1	-1
block	18	18	10	stone_brick_stairs	3	-1
block	18	18	12	planks	1	-1
block	18	18	15	planks	1	-1
block	18	18	20	planks	1	-1
block	19	18	3	planks	1	-1
block	19	18	9	planks	1	-1
block	19	18	10	stone_brick_stairs	3	-1
block	19	18	12	planks	1	-1
block	19	18	13	planks	1	-1
block	19	18	19	planks	1	-1
block	19	18	20	planks	1	-1
block	20	18	3	planks	1	-1
block	20	18	4	planks	1	-1
block	20	18	5	planks	1	-1
block	20	18	6	planks	1	-1
block	20	18	7	planks	1	-1
block	20	18	8	planks	1	-1
block	20	18	9	planks	1	-1
block	20	18	10	stone_brick_stairs	3	-1
block	20	18	13	planks	1	-1
block	20	18	19	planks	1	-1
block	21	18	3	stone_brick_stairs	1	-1
block	21	18	4	stone_brick_stairs	1	-1
block	21	18	5	stone_brick_stairs	1	-1
block	21	18	6	stone_brick_stairs	1	-1
block	21	18	7	stone_brick_stairs	1	-1
block	21	18	8	stone_brick_stairs	1	-1
block	21	18	9	stone_brick_stairs	1	-1
block	21	18	14	planks	1	-1
block	21	18	15	planks	1	-1
block	21	18	17	planks	1	-1
block	21	18	18	planks	1	-1
block	22	18	15	planks	1	-1
block	22	18	16	planks	1	-1
block	22	18	17	planks	1	-1
block	3	19	7	glass_pane	0	-1
block	3	19	8	glass_pane	0	-1
block	3	19	9	glass_pane	0	-1
block	4	19	6	planks	1	-1
block	4	19	7	planks	1	-1
block	4	19	9	planks	1	-1
block	4	19	10	planks	1	-1
block	5	19	5	planks	1	-1
block	5	19	11	planks	1	-1
block	5	19	15	stone_slab	5	-1
block	5	19	16	stone_brick_stairs	0	-1
block	5	19	17	planks	1	-1
block	5	19	18	fence	0	-1
block	5	19	19	planks	1	-1
block	5	19	20	stone_brick_stairs	0	-1
block	5	19	21	stone_slab	5	-1
block	6	19	4	glass_pane	0	-1
block	6	19	5	planks	1	-1
block	6	19	11	planks	1	-1
block	6	19	12	glass_pane	0	-1
block	6	19	15	stone_brick_stairs	2	-1
block	6	19	21	stone_brick_stairs	3	-1
block	7	19	4	glass_pane	0	-1
block	7	19	12	glass_pane	0	-1
block	7	19	15	planks	1	-1
block	7	19	16	web	0	-1
block	7	19	21	planks	1	-1
block	8	19	4	glass_pane	0	-1
block	8	19	5	planks	1	-1
block	8	19	7	planks	1	-1
block	8	19	11	planks	1	-1
block	8	19	12	glass_pane	0	-1
block	8	19	15	fence	0	-1
block	8	19	21	fence	0	-1
block	9	19	5	planks	1	-1
block	9	19	7	planks	1	-1
block	9	19	11	planks	1	-1
block	9	19	15	planks	1	-1
block	9	19	21	planks	1	-1
block	10	19	6	planks	1	-1
block	10	19	7	planks	1	-1
block	10	19	9	planks	1	-1
block	10	19	10	planks	1	-1
block	10	19	15	stone_brick_stairs	2	-1
block	10	19	21	stone_brick_stairs	3	-1
block	11	19	7	glass_pane	0	-1
block	11	19	8	glass_pane	0	-1
block	11	19	9	glass_pane	0	-1
block	11	19	15	stone_slab	5	-1
block	11	19	16	stone_brick_stairs	1	-1
block	11	19	17	planks	1	-1
block	11	19	18	fence	0	-1
block	11	19	19	planks	1	-1
block	11	19	20	stone_brick_stairs	1	-1
block	11	19	21	stone_slab	5	-1
block	14	19	3	stone_slab	5	-1
block	14	19	4	stone_brick_stairs	0	-1
block	14	19	5	planks	1	-1
block	14	19	6	fence	0	-1
block	14	19	7	planks	1	-1
block	14	19	8	stone_brick_stairs	0	-1
block	14	19	9	stone_slab	5	-1
block	14	19	15	glass_pane	0	-1
block	14	19	16	glass_pane	0	-1
block	14	19	17	glass_pane	0	-1
block	15	19	3	stone_brick_stairs	2	-1
block	15	19	5	web	0	-1
block	15	19	9	stone_brick_stairs	3	-1
block	15	19	14	planks	1	-1
block	15	19	15	planks	1	-1
block	15	19	17	planks	1	-1
block	15	19	18	planks	1	-1
block	16	19	3	planks	1	-1
block	16	19	9	planks	1	-1
block	16	19	13	planks	1	-1
block	16	19	15	planks	1	-1
block	16	19	19	planks	1	-1
block	17	19	3	fence	0	-1
block	17	19	9	fence	0	-1
block	17	19	12	glass_pane	0	-1
block	17	19	13	planks	1	-1
block	17	19	15	planks	1	-1
block	17	19	19	planks	1	-1
block	17	19	20	glass_pane	0	-1
block	18	19	3	planks	1	-1
block	18	19	9	planks	1	-1
block	18	19	12	glass_pane	0	-1
block	18	19	20	glass_pane	0	-1
block	19	19	3	stone_brick_stairs	2	-1
block	19	19	9	stone_brick_stairs	3	-1
block	19	19	12	glass_pane	0	-1
block	19	19	13	planks	1	-1
block	19	19	19	planks	1	-1
block	19	19	20	glass_pane	0	-1
block	20	19	3	stone_slab	5	-1
block	20	19	4	stone_brick_stairs	1	-1
block	20	19	5	planks	1	-1
block	20	19	6	fence	0	-1
block	20	19	7	planks	1	-1
block	20	19	8	stone_brick_stairs	1	-1
block	20	19	9	stone_slab	5	-1
block	20	19	13	planks	1	-1
block	20	19	19	planks	1	-1
block	21	19	14	planks	1	-1
block	21	19	15	planks	1	-1
block	21	19	17	planks	1	-1
block	21	19	18	planks	1	-1
block	22	19	15	glass_pane	0	-1
block	22	19	16	glass_pane	0	-1
block	22	19	17	glass_pane	0	-1
block	3	20	4	stone_brick_stairs	7	-1
block	3	20	7	glass_pane	0	-1
block	3	20	8	glass_pane	0	-1
block	3	20	9	glass_pane	0	-1
block	3	20	12	stone_brick_stairs	6	-1
block	4	20	5	fence	0	-1
block	4	20	6	planks	1	-1
block	4	20	7	planks	1	-1
block	4	20	9	planks	1	-1
block	4	20	10	planks	1	-1
block	4	20	11	fence	0	-1
block	4	20	17	stone_brick_stairs	2	-1
block	4	20	19	stone_brick_stairs	3	-1
block	5	20	4	stone_brick_stairs	5	-1
block	5	20	5	planks	1	-1
block	5	20	11	planks	1	-1
block	5	20	12	stone_brick_stairs	5	-1
block	5	20	17	stone_brick_stairs	2	-1
block	5	20	18	fence	0	-1
block	5	20	19	stone_brick_stairs	3	-1
block	6	20	4	glass_pane	0	-1
block	6	20	5	planks	1	-1
block	6	20	11	planks	1	-1
block	6	20	12	glass_pane	0	-1
block	6	20	16	stone_slab	5	-1
block	6	20	17	stonebrick	0	-1
block	6	20	19	stonebrick	0	-1
block	6	20	20	stone_slab	5	-1
block	7	20	4	glass_pane	0	-1
block	7	20	12	glass_pane	0	-1
block	7	20	14	stone_brick_stairs	0	-1
block	7	20	15	stone_brick_stairs	0	-1
block	7	20	16	stonebrick	0	-1
block	7	20	20	stonebrick	0	-1
block	7	20	21	stone_brick_stairs	0	-1
block	7	20	22	stone_brick_stairs	0	-1
block	8	20	4	glass_pane	0	-1
block	8	20	5	planks	1	-1
block	8	20	11	planks	1	-1
block	8	20	12	glass_pane	0	-1
block	8	20	15	fence	0	-1
block	8	20	21	fence	0	-1
block	9	20	4	stone_brick_stairs	4	-1
block	9	20	5	planks	1	-1
block	9	20	7	planks	1	-1
block	9	20	11	planks	1	-1
block	9	20	12	stone_brick_stairs	4	-1
block	9	20	14	stone_brick_stairs	1	-1
block	9	20	15	stone_brick_stairs	1	-1
block	9	20	16	stonebrick	0	-1
block	9	20	20	stonebrick	0	-1
block	9	20	21	stone_brick_stairs	1	-1
block	9	20	22	stone_brick_stairs	1	-1
block	10	20	5	fence	0	-1
block	10	20	6	planks	1	-1
block	10	20	7	planks	1	-1
block	10	20	9	planks	1	-1
block	10	20	10	planks	1	-1
block	10	20	11	fence	0	-1
block	10	20	16	stone_slab	5	-1
block	10	20	17	stonebrick	0	-1
block	10	20	19	stonebrick	0	-1
block	10	20	20	stone_slab	5	-1
block	11	20	4	stone_brick_stairs	7	-1
block	11	20	7	glass_pane	0	-1
block	11	20	8	glass_pane	0	-1
block	11	20	9	glass_pane	0	-1
block	11	20	12	stone_brick_stairs	6	-1
block	11	20	17	stone_brick_stairs	2	-1
block	11	20	18	fence	0	-1
block	11	20	19	stone_brick_stairs	3	-1
block	12	20	17	stone_brick_stairs	2	-1
block	12	20	19	stone_brick_stairs	3	-1
block	13	20	5	stone_brick_stairs	2	-1
block	13	20	7	stone_brick_stairs	3	-1
block	14	20	5	stone_brick_stairs	2	-1
block	14	20	6	fence	0	-1
block	14	20	7	stone_brick_stairs	3	-1
block	14	20	12	stone_brick_stairs	7	-1
block	14	20	15	glass_pane	0	-1
block	14	20	16	glass_pane	0	-1
block	14	20	17	glass_pane	0	-1
block	14	20	20	stone_brick_stairs	6	-1
block	15	20	4	stone_slab	5	-1
block	15	20	5	stonebrick	0	-1
block	15	20	7	stonebrick	0	-1
block	15	20	8	stone_slab	5	-1
block	15	20	13	fence	0	-1
block	15	20	14	planks	1	-1
block	15	20	15	planks	1	-1
block	15	20	17	planks	1	-1
block	15	20	18	planks	1	-1
block	15	20	19	fence	0	-1
block	16	20	3	stone_brick_stairs	0	-1
block	16	20	4	stonebrick	0	-1
block	16	20	8	stonebrick	0	-1
block	16	20	9	stone_brick_stairs	0	-1
block	16	20	10	stone_brick_stairs	0	-1
block	16	20	12	stone_brick_stairs	5	-1
block	16	20	13	planks	1	-1
block	16	20	15	planks	1	-1
block	16	20	19	planks	1	-1
block	16	20	20	stone_brick_stairs	5	-1
block	17	20	3	fence	0	-1
block	17	20	9	fence	0	-1
block	17	20	12	glass_pane	0	-1
block	17	20	13	planks	1	-1
block	17	20	19	planks	1	-1
block	17	20	20	glass_pane	0	-1
block	18	20	3	stone_brick_stairs	1	-1
block	18	20	4	stonebrick	0	-1
block	18	20	8	stonebrick	0	-1
block	18	20	9	stone_brick_stairs	1	-1
block	18	20	10	stone_brick_stairs	1	-1
block	18	20	12	glass_pane	0	-1
block	18	20	20	glass_pane	0	-1
block	19	20	4	stone_slab	5	-1
block	19	20	5	stonebrick	0	-1
block	19	20	7	stonebrick	0	-1
block	19	20	8	stone_slab	5	-1
block	19	20	12	glass_pane	0	-1
block	19	20	13	planks	1	-1
block	19	20	19	planks	1	-1
block	19	20	20	glass_pane	0	-1
block	20	20	5	stone_brick_stairs	2	-1
block	20	20	6	fence	0	-1
block	20	20	7	stone_brick_stairs	3	-1
block	20	20	12	stone_brick_stairs	4	-1
block	20	20	13	planks	1	-1
block	20	20	19	planks	1	-1
block	20	20	20	stone_brick_stairs	4	-1
block	21	20	5	stone_brick_stairs	2	-1
block	21	20	7	stone_brick_stairs	3	-1
block	21	20	13	fence	0	-1
block	21	20	14	planks	1	-1
block	21	20	15	planks	1	-1
block	21	20	17	planks	1	-1
block	21	20	18	planks	1	-1
block	21	20	19	fence	0	-1
block	22	20	12	stone_brick_stairs	7	-1
block	22	20	15	glass_pane	0	-1
block	22	20	16	glass_pane	0	-1
block	22	20	17	glass_pane	0	-1
block	22	20	20	stone_brick_stairs	6	-1
block	3	21	4	stone_brick_stairs	2	-1
block	3	21	7	stone_slab	5	-1
block	3	21	8	stone_brick_stairs	1	-1
block	3	21	9	stone_slab	5	-1
block	3	21	12	stone_brick_stairs	3	-1
block	4	21	4	stone_brick_stairs	2	-1
block	4	21	5	planks	1	-1
block	4	21	6	planks	1	-1
block	4	21	7	planks	1	-1
block	4	21	8	planks	1	-1
block	4	21	9	planks	1	-1
block	4	21	10	planks	1	-1
block	4	21	11	planks	1	-1
block	4	21	12	stone_brick_stairs	3	-1
block	4	21	18	stone_slab	5	-1
block	5	21	4	stone_brick_stairs	2	-1
block	5	21	5	planks	1	-1
block	5	21	6	planks	1	-1
block	5	21	7	planks	1	-1
block	5	21	8	planks	1	-1
block	5	21	9	planks	1	-1
block	5	21	10	planks	1	-1
block	5	21	11	planks	1	-1
block	5	21	12	stone_brick_stairs	3	-1
block	5	21	18	stone_slab	5	-1
block	6	21	4	stone_brick_stairs	2	-1
block	6	21	5	planks	1	-1
block	6	21	6	planks	1	-1
block	6	21	7	planks	1	-1
block	6	21	8	planks	1	-1
block	6	21	9	planks	1	-1
block	6	21	10	planks	1	-1
block	6	21	11	planks	1	-1
block	6	21	12	stone_brick_stairs	3	-1
block	6	21	18	stonebrick	0	-1
block	7	21	4	stonebrick	0	-1
block	7	21	5	planks	1	-1
block	7	21	6	planks	1	-1
block	7	21	8	planks	1	-1
block	7	21	9	planks	1	-1
block	7	21	10	planks	1	-1
block	7	21	11	planks	1	-1
block	7	21	12	stonebrick	0	-1
block	7	21	17	stone_slab	5	-1
block	7	21	18	stonebrick	0	-1
block	7	21	19	stone_slab	5	-1
block	8	21	4	stone_brick_stairs	2	-1
block	8	21	5	planks	1	-1
block	8	21	6	planks	1	-1
block	8	21	8	planks	1	-1
block	8	21	9	planks	1	-1
block	8	21	10	planks	1	-1
block	8	21	11	planks	1	-1
block	8	21	12	stone_brick_stairs	3	-1
block	8	21	14	stone_slab	5	-1
block	8	21	15	stone_slab	5	-1
block	8	21	16	stonebrick	0	-1
block	8	21	17	stonebrick	0	-1
block	8	21	18	planks	1	-1
block	8	21	19	stonebrick	0	-1
block	8	21	20	stonebrick	0	-1
block	8	21	21	stone_slab	5	-1
block	8	21	22	stone_slab	5	-1
block	9	21	4	stone_brick_stairs	2	-1
block	9	21	5	planks	1	-1
block	9	21	6	planks	1	-1
block	9	21	8	planks	1	-1
block	9	21	9	planks	1	-1
block	9	21	10	planks	1	-1
block	9	21	11	planks	1	-1
block	9	21	12	stone_brick_stairs	3	-1
block	9	21	17	stone_slab	5	-1
block	9	21	18	stonebrick	0	-1
block	9	21	19	stone_slab	5	-1
block	10	21	4	stone_brick_stairs	2	-1
block	10	21	5	planks	1	-1
block	10	21	6	planks	1	-1
block	10	21	7	planks	1	-1
block	10	21	8	planks	1	-1
block	10	21	9	planks	1	-1
block	10	21	10	planks	1	-1
block	10	21	11	planks	1	-1
block	10	21	12	stone_brick_stairs	3	-1
block	10	21	18	stonebrick	0	-1
block	11	21	4	stone_brick_stairs	2	-1
block	11	21	7	stone_slab	5	-1
block	11	21	8	stone_brick_stairs	0	-1
block	11	21	9	stone_slab	5	-1
block	11	21	12	stone_brick_stairs	3	-1
block	11	21	18	stone_slab	5	-1
block	12	21	18	stone_slab	5	-1
block	13	21	6	stone_slab	5	-1
block	14	21	6	stone_slab	5	-1
block	14	21	12	stone_brick_stairs	2	-1
block	14	21	15	stone_slab	5	-1
block	14	21	16	stone_brick_stairs	1	-1
block	14	21	17	stone_slab	5	-1
block	14	21	20	stone_brick_stairs	3	-1
block	15	21	6	stonebrick	0	-1
block	15	21	12	stone_brick_stairs	2	-1
block	15	21	13	planks	1	-1
block	15	21	14	planks	1	-1
block	15	21	15	planks	1	-1
block	15	21	16	planks	1	-1
block	15	21	17	planks	1	-1
block	15	21	18	planks	1	-1
block	15	21	19	planks	1	-1
block	15	21	20	stone_brick_stairs	3	-1
block	16	21	5	stone_slab	5	-1
block	16	21	6	stonebrick	0	-1
block	16	21	7	stone_slab	5	-1
block	16	21	12	stone_brick_stairs	2	-1
block	16	21	13	planks	1	-1
block	16	21	14	planks	1	-1
block	16	21	16	planks	1	-1
block	16	21	17	planks	1	-1
block	16	21	18	planks	1	-1
block	16	21	19	planks	1	-1
block	16	21	20	stone_brick_stairs	3	-1
block	17	21	3	stone_slab	5	-1
block	17	21	4	stonebrick	0	-1
block	17	21	5	stonebrick	0	-1
block	17	21	6	planks	1	-1
block	17	21	7	stonebrick	0	-1
block	17	21	8	stonebrick	0	-1
block	17	21	9	stone_slab	5	-1
block	17	21	10	stone_slab	5	-1
block	17	21	12	stone_brick_stairs	2	-1
block	17	21	13	planks	1	-1
block	17	21	14	planks	1	-1
block	17	21	16	planks	1	-1
block	17	21	17	planks	1	-1
block	17	21	18	planks	1	-1
block	17	21	19	planks	1	-1
block	17	21	20	stone_brick_stairs	3	-1
block	18	21	5	stone_slab	5	-1
block	18	21	6	stonebrick	0	-1
block	18	21	7	stone_slab	5	-1
block	18	21	12	stonebrick	0	-1
block	18	21	13	planks	1	-1
block	18	21	14	planks	1	-1
block	18	21	16	planks	1	-1
block	18	21	17	planks	1	-1
block	18	21	18	planks	1	-1
block	18	21	19	planks	1	-1
block	18	21	20	stonebrick	0	-1
block	19	21	6	stonebrick	0	-1
block	19	21	12	stone_brick_stairs	2	-1
block	19	21	13	planks	1	-1
block	19	21	14	planks	1	-1
block	19	21	15	planks	1	-1
block	19	21	16	planks	1	-1
block	19	21	17	planks	1	-1
block	19	21	18	planks	1	-1
block	19	21	19	planks	1	-1
block	19	21	20	stone_brick_stairs	3	-1
block	20	21	6	stone_slab	5	-1
block	20	21	12	stone_brick_stairs	2	-1
block	20	21	13	planks	1	-1
block	20	21	14	planks	1	-1
block	20	21	15	planks	1	-1
block	20	21	16	planks	1	-1
block	20	21	17	planks	1	-1
block	20	21	18	planks	1	-1
block	20	21	19	planks	1	-1
block	20	21	20	stone_brick_stairs	3	-1
block	21	21	6	stone_slab	5	-1
block	21	21	12	stone_brick_stairs	2	-1
block	21	21	13	planks	1	-1
block	21	21	14	planks	1	-1
block	21	21	15	planks	1	-1
block	21	21	16	planks	1	-1
block	21	21	17	planks	1	-1
block	21	21	18	planks	1	-1
block	21	21	19	planks	1	-1
block	21	21	20	stone_brick_stairs	3	-1
block	22	21	12	stone_brick_stairs	2	-1
block	22	21	15	stone_slab	5	-1
block	22	21	16	stone_brick_stairs	0	-1
block	22	21	17	stone_slab	5	-1
block	22	21	20	stone_brick_stairs	3	-1
block	3	22	5	stone_brick_stairs	2	-1
block	3	22	11	stone_brick_stairs	3	-1
block	4	22	5	stone_brick_stairs	2	-1
block	4	22	6	planks	1	-1
block	4	22	7	planks	1	-1
block	4	22	8	planks	1	-1
block	4	22	9	planks	1	-1
block	4	22	10	planks	1	-1
block	4	22	11	stone_brick_stairs	3	-1
block	5	22	5	stone_brick_stairs	2	-1
block	5	22	6	planks	1	-1
block	5	22	9	enchanting_table	0	-1
block	5	22	10	planks	1	-1
block	5	22	11	stone_brick_stairs	3	-1
block	6	22	5	stone_brick_stairs	2	-1
block	6	22	6	planks	1	-1
block	6	22	10	planks	1	-1
block	6	22	11	stone_brick_stairs	3	-1
block	7	22	5	stone_slab	5	-1
block	7	22	6	planks	1	-1
block	7	22	10	planks	1	-1
block	7	22	11	stone_slab	5	-1
block	7	22	18	stone_brick_stairs	0	-1
block	8	22	5	stone_brick_stairs	2	-1
block	8	22	6	planks	1	-1
block	8	22	10	planks	1	-1
block	8	22	11	stone_brick_stairs	3	-1
block	8	22	17	stone_brick_stairs	2	-1
block	8	22	18	planks	1	-1
block	8	22	19	stone_brick_stairs	3	-1
block	9	22	5	stone_brick_stairs	2	-1
block	9	22	6	planks	1	-1
block	9	22	10	planks	1	-1
block	9	22	11	stone_brick_stairs	3	-1
block	9	22	18	stone_brick_stairs	1	-1
block	10	22	5	stone_brick_stairs	2	-1
block	10	22	6	planks	1	-1
block	10	22	7	planks	1	-1
block	10	22	8	planks	1	-1
block	10	22	9	planks	1	-1
block	10	22	10	planks	1	-1
block	10	22	11	stone_brick_stairs	3	-1
block	11	22	5	stone_brick_stairs	2	-1
block	11	22	11	stone_brick_stairs	3	-1
block	14	22	13	stone_brick_stairs	2	-1
block	14	22	19	stone_brick_stairs	3	-1
block	15	22	13	stone_brick_stairs	2	-1
block	15	22	14	planks	1	-1
block	15	22	15	planks	1	-1
block	15	22	16	planks	1	-1
block	15	22	17	planks	1	-1
block	15	22	18	planks	1	-1
block	15	22	19	stone_brick_stairs	3	-1
block	16	22	6	stone_brick_stairs	0	-1
block	16	22	13	stone_brick_stairs	2	-1
block	16	22	14	planks	1	-1
block	16	22	18	planks	1	-1
block	16	22	19	stone_brick_stairs	3	-1
block	17	22	5	stone_brick_stairs	2	-1
block	17	22	6	planks	1	-1
block	17	22	7	stone_brick_stairs	3	-1
block	17	22	13	stone_brick_stairs	2	-1
block	17	22	14	planks	1	-1
block	17	22	18	planks	1	-1
block	17	22	19	stone_brick_stairs	3	-1
block	18	22	6	stone_brick_stairs	1	-1
block	18	22	13	stone_slab	5	-1
block	18	22	14	planks	1	-1
block	18	22	18	planks	1	-1
block	18	22	19	stone_slab	5	-1
block	19	22	13	stone_brick_stairs	2	-1
block	19	22	14	planks	1	-1
block	19	22	18	planks	1	-1
block	19	22	19	stone_brick_stairs	3	-1
block	20	22	13	stone_brick_stairs	2	-1
block	20	22	14	planks	1	-1
chest	20	22	17	chest	0	8
block	20	22	18	planks	1	-1
block	20	22	19	stone_brick_stairs	3	-1
block	21	22	13	stone_brick_stairs	2	-1
block	21	22	14	planks	1	-1
block	21	22	15	planks	1	-1
block	21	22	16	planks	1	-1
block	21	22	17	planks	1	-1
block	21	22	18	planks	1	-1
block	21	22	19	stone_brick_stairs	3	-1
block	22	22	13	stone_brick_stairs	2	-1
block	22	22	19	stone_brick_stairs	3	-1
block	3	23	6	stone_brick_stairs	2	-1
block	3	23	10	stone_brick_stairs	3	-1
block	4	23	6	stone_brick_stairs	2	-1
block	4	23	7	planks	1	-1
block	4	23	8	fence	0	-1
block	4	23	9	planks	1	-1
block	4	23	10	stone_brick_stairs	3	-1
block	5	23	6	stonebrick	0	-1
block	5	23	10	stonebrick	0	-1
block	6	23	6	planks	1	-1
block	6	23	10	planks	1	-1
block	7	23	6	fence	0	-1
block	7	23	10	fence	0	-1
block	8	23	6	planks	1	-1
block	8	23	10	planks	1	-1
block	8	23	18	planks	1	-1
block	9	23	6	stonebrick	0	-1
block	9	23	10	stonebrick	0	-1
block	10	23	6	stone_brick_stairs	2	-1
block	10	23	7	planks	1	-1
block	10	23	8	fence	0	-1
block	10	23	9	planks	1	-1
block	10	23	10	stone_brick_stairs	3	-1
block	11	23	6	stone_brick_stairs	2	-1
block	11	23	10	stone_brick_stairs	3	-1
block	12	23	6	stone_brick_stairs	5	-1
block	12	23	10	stone_brick_stairs	5	-1
block	13	23	14	stone_brick_stairs	4	-1
block	13	23	18	stone_brick_stairs	4	-1
block	14	23	14	stone_brick_stairs	2	-1
block	14	23	18	stone_brick_stairs	3	-1
block	15	23	14	stone_brick_stairs	2	-1
block	15	23	15	planks	1	-1
block	15	23	16	fence	0	-1
block	15	23	17	planks	1	-1
block	15	23	18	stone_brick_stairs	3	-1
block	16	23	14	stonebrick	0	-1
block	16	23	18	stonebrick	0	-1
block	17	23	6	planks	1	-1
block	17	23	14	planks	1	-1
block	17	23	18	planks	1	-1
block	18	23	14	fence	0	-1
block	18	23	18	fence	0	-1
block	19	23	14	planks	1	-1
block	19	23	18	planks	1	-1
block	20	23	14	stonebrick	0	-1
block	20	23	18	stonebrick	0	-1
block	21	23	14	stone_brick_stairs	2	-1
block	21	23	15	planks	1	-1
block	21	23	16	fence	0	-1
block	21	23	17	planks	1	-1
block	21	23	18	stone_brick_stairs	3	-1
block	22	23	14	stone_brick_stairs	2	-1
block	22	23	18	stone_brick_stairs	3	-1
block	3	24	7	stone_brick_stairs	2	-1
block	3	24	9	stone_brick_stairs	3	-1
block	4	24	7	stone_brick_stairs	2	-1
block	4	24	8	planks	1	-1
block	4	24	9	stone_brick_stairs	3	-1
block	5	24	7	stone_brick_stairs	2	-1
block	5	24	9	stone_brick_stairs	3	-1
block	6	24	5	stone_brick_stairs	6	-1
block	6	24	6	stone_brick_stairs	0	-1
block	6	24	7	stonebrick	0	-1
block	6	24	9	stonebrick	0	-1
block	6	24	10	stone_brick_stairs	0	-1
block	6	24	11	stone_brick_stairs	7	-1
block	7	24	6	planks	1	-1
block	7	24	7	planks	1	-1
block	7	24	9	planks	1	-1
block	7	24	10	planks	1	-1
block	8	24	5	stone_brick_stairs	6	-1
block	8	24	6	stone_brick_stairs	1	-1
block	8	24	7	stonebrick	0	-1
block	8	24	9	stonebrick	0	-1
block	8	24	10	stone_brick_stairs	1	-1
block	8	24	11	stone_brick_stairs	7	-1
block	8	24	18	fence	0	-1
block	9	24	7	stone_brick_stairs	2	-1
block	9	24	9	stone_brick_stairs	3	-1
block	10	24	7	stone_brick_stairs	2	-1
block	10	24	8	planks	1	-1
block	10	24	9	stone_brick_stairs	3	-1
block	11	24	7	stone_brick_stairs	2	-1
block	11	24	9	stone_brick_stairs	3	-1
block	12	24	7	stone_brick_stairs	7	-1
block	12	24	9	stone_brick_stairs	6	-1
block	13	24	15	stone_brick_stairs	7	-1
block	13	24	17	stone_brick_stairs	6	-1
block	14	24	15	stone_brick_stairs	2	-1
block	14	24	17	stone_brick_stairs	3	-1
block	15	24	15	stone_brick_stairs	2	-1
block	15	24	16	planks	1	-1
block	15	24	17	stone_brick_stairs	3	-1
block	16	24	15	stone_brick_stairs	2	-1
block	16	24	17	stone_brick_stairs	3	-1
block	17	24	6	fence	0	-1
block	17	24	13	stone_brick_stairs	6	-1
block	17	24	14	stone_brick_stairs	0	-1
block	17	24	15	stonebrick	0	-1
block	17	24	17	stonebrick	0	-1
block	17	24	18	stone_brick_stairs	0	-1
block	17	24	19	stone_brick_stairs	7	-1
block	18	24	14	planks	1	-1
block	18	24	15	planks	1	-1
block	18	24	17	planks	1	-1
block	18	24	18	planks	1	-1
block	19	24	13	stone_brick_stairs	6	-1
block	19	24	14	stone_brick_stairs	1	-1
block	19	24	15	stonebrick	0	-1
block	19	24	17	stonebrick	0	-1
block	19	24	18	stone_brick_stairs	1	-1
block	19	24	19	stone_brick_stairs	7	-1
block	20	24	15	stone_brick_stairs	2	-1
block	20	24	17	stone_brick_stairs	3	-1
block	21	24	15	stone_brick_stairs	2	-1
block	21	24	16	planks	1	-1
block	21	24	17	stone_brick_stairs	3	-1
block	22	24	15	stone_brick_stairs	2	-1
block	22	24	17	stone_brick_stairs	3	-1
block	3	25	8	stonebrick	0	-1
block	4	25	8	stonebrick	0	-1
block	5	25	8	stonebrick	0	-1
block	6	25	8	stone_slab	5	-1
block	7	25	5	stone_brick_stairs	3	-1
block	7	25	6	stone_slab	5	-1
block	7	25	7	stone_slab	5	-1
block	7	25	8	stone_slab	5	-1
block	7	25	9	stone_slab	5	-1
block	7	25	10	stone_slab	5	-1
block	7	25	11	stone_brick_stairs	2	-1
